3480.0,11.11,413.406,97.63249315194349,97.63249315194349,62.0,41.0,106.37,41.55618932155472,238.9,0.7,55.9,45.17,62.0,61.3,94.05378731803602,,,,
3437.0,11.11,256.21,101.2,101.2,54.0,40.9,106.5,41.0,115.5,1.9,44.2,36.46,47.9,48.6,98.79101899827288,782.0,0.684,,0.161
3576.3,7.94,370.1,101.8,101.8,53.0,31.7,103.2,32.5,131.3,0.4,56.8,45.25,56.5,50.9,92.3760177646188,801.0,0.6694490579710143,2.782622710802093,0.3119094
3577.3,12.7,189.068,92.0,93.0,53.0,41.8,102.95,42.9,66.1,0.4,48.8092,23.78,43.4,50.9,88.42832469775475,,,,
3560.0,7.94,415.69000000000005,91.1730564647979,87.51682,56.0,28.1,106.8,28.252343489780408,166.2,1.1,33.7,43.04,49.5,50.7,85.36886257093511,,,,
3554.8,9.53,193.29999999999998,93.62548055555568,93.479,44.0,32.5,104.2,32.4711701388889,48.6,0.4,48.8,39.4921,34.0,50.9,88.42832469775475,,,,
3640.5,14.3,313.70220000000006,101.61406712023056,106.12093,67.6,51.8,106.4,51.94422598992091,431.1,2.6,45.2,36.99,50.2,50.9,97.31063409819886,,,,
3579.0,14.29,263.03,107.3775597092424,107.53666666666662,63.0,49.2,103.4,49.75384527518173,142.2,3.6,62.5724,41.231,50.2,50.9,89.11917098445596,793.7,0.661,,0.141
3559.5,9.53,390.810525,100.82093164254702,100.65044,59.9,37.9,107.5,38.187472286541265,222.0,3.0,22.1,42.98,48.1,46.6,96.32371083148284,,,,
3480.0,6.35,432.0498,97.74763876860615,97.74763876860615,44.0,22.0,106.3,21.712269228687425,91.1,0.7,55.9,45.17,62.0,61.3,95.04071058475203,,,,
3653.0,15.88,239.3,80.73293237250546,79.54112903225814,51.0,38.0,105.02,37.26220177383591,209.7,0.4,63.6,53.27,56.7,56.8,99.48186528497409,798.0,0.654,5.764899980578139,0.22310946098417853
3560.0,14.29,384.93,101.04822901616329,101.13915,70.5,50.7,106.74,50.65454920590304,437.2,10.3,33.7,43.04,49.5,50.7,90.69824821120159,,,,
3570.0,12.7,364.64,96.1803338580094,96.33394,65.0,45.0,106.3,44.92587537132181,318.0,9.3,22.1,40.06,41.7,42.1,89.41524796447075,,,,
3679.5,11.11,267.4787,91.53026166328058,89.507935,53.5,33.3,104.689,37.478663672060556,122.7,6.3,46.7435,38.65317,64.1,61.3,88.62570935109795,,,,
3640.5,7.94,346.32885,98.6731937268516,98.06473,48.1,26.5,106.5,26.470533738425914,172.2,1.4,45.2,36.99,50.2,50.9,96.12632617813966,,,,
3678.0,9.53,310.281,89.16134300783284,90.022499,48.6,30.8,105.36,30.779152722499195,111.9,1.3,46.7435,36.96,60.9,60.8,84.3819393042191,,,,
3560.0,11.11,403.41999999999996,93.62814450469958,93.91002,67.6,41.9,106.84,42.18526214750542,305.0,6.8,33.7,43.04,49.5,50.7,86.75055514433754,,,,
3678.0,14.29,249.076,96.47214291808145,100.060417,56.7,47.6,104.5,47.71535749833721,135.9,1.7,46.7435,36.96,60.9,60.8,86.15840118430792,,,,
3653.0,11.11,296.8,76.5720676470589,76.81951612903225,50.0,,102.38,24.80197549019607,164.0,0.3,63.6,53.27,56.7,56.8,96.71848013816926,798.0,0.654,4.2485530090568275,0.2456833574872083
3952.0,11.11,397.59929999999997,100.36964188706226,100.08,56.5,,107.2,39.50795709025268,158.9,1.8,45.2,46.2,55.9,50.5,93.85640266469282,,,,
3640.8,14.3,338.72947500000004,34.16266740310079,100.08,67.0,,106.6,34.60066817829457,230.3,2.3,45.2,38.0,49.8,49.2,89.55949059576002,,,,
3577.3,9.53,206.277,92.3,92.3,44.0,27.9,103.25,31.5,58.2,0.1,48.8092,23.78,43.4,50.9,88.62570935109795,,,,
3478.5,11.11,342.0,94.36018113207544,94.1848387096773,60.0,38.5,106.48,40.51949056603775,122.7,5.6,63.5193,39.4921,50.2,50.9,86.75055514433754,779.8,0.668,,0.138
3548.5,12.7,181.13,101.31547629603484,100.94046,39.3,38.3,102.73,38.83960782577906,109.3,1.8,40.8,33.22,50.2,50.9,97.01455711818406,,,,
3437.0,14.29,216.9,101.4,100.2,57.0,49.3,106.43,49.7,116.8,0.8,44.2,36.46,47.9,48.6,99.3831729583025,782.0,0.684,,0.154
3667.0,12.7,348.1,100.10129617834409,45.06035483870962,64.0,43.7,105.51,44.07239171974519,176.6,5.3,63.3,39.02,48.3,50.9,93.95509499136442,787.0,0.665,,0.165
3588.5,9.53,346.9,98.9,98.8,62.0,38.5,104.88,39.0,119.1,2.7,30.0,40.39,49.4,50.9,94.25117197137922,792.0,0.683,,0.18
3548.5,11.11,231.6,102.53933206095796,102.51287,43.0,,103.74,33.97761949927431,191.7,3.7,40.8,37.12,44.2,44.6,99.48186528497409,,,,
3653.0,14.29,270.5,79.95274967741933,81.14677419354842,52.0,34.0,105.12,33.82577935483872,221.2,0.4,63.6,53.27,56.7,56.8,97.60671107821368,798.0,0.654,5.775314163481485,0.23396044419658496
3672.3,14.29,306.710775,106.11478101418439,106.63985,47.0,,106.3,51.14760070921981,256.8,1.5,43.0,43.98,58.8,65.9,105.20602023192697,,,,
3653.0,9.53,388.7,89.65283935242846,86.74719354838712,48.0,21.0,105.32,22.031063511830656,238.3,1.0,63.6,53.27,56.7,56.8,98.39624969158649,798.0,0.654,4.714502980027443,0.2955028799822254
3480.0,9.53,421.71465,99.54091295189504,99.54091295189504,57.0,35.0,106.414,35.59865918367348,192.2,0.4,55.9,45.17,62.0,61.3,95.43547989143845,,,,
3480.6,12.7,351.18,97.4180405895988,100.192825,64.4,45.2,105.85,45.13802802642314,207.1,4.4,63.5193,39.7,50.2,50.9,89.11917098445596,,,,
3588.5,12.7,314.2,96.9,97.0,68.0,47.9,104.0,47.8,159.2,4.9,30.0,40.39,49.4,50.9,90.79694053787318,792.0,0.683,,0.16
3650.0,12.7,437.30000000000007,103.10805220883537,105.97709677419346,74.0,103.6,105.47,51.37921987951809,354.6,4.7,63.6,47.33,55.4,55.2,92.573402417962,795.0,0.682179796411318,8.400533646134148,0.2805615294373049
3577.5,14.29,270.13245,97.394537872493,97.38319,63.0,48.3,106.3,48.34321502865334,273.9,3.3,45.6,34.18,49.0,49.7,93.95509499136442,,,,
3668.5,11.11,334.0,95.50515307582188,95.88422580645144,61.0,38.6,104.834,39.28579113018597,122.8,2.0,72.5398,36.75,48.4,49.7,86.94793979768073,782.53,0.66,,0.141
3679.5,9.53,325.47,89.44326030021458,89.37193,54.7,29.5,106.7,29.489079671193707,128.0,1.5,43.0,38.74,48.0,61.8,86.84924747100914,,,,
3667.0,11.11,354.0,98.95240206185592,40.73983870967736,60.0,39.2,105.56,39.666828178694175,154.0,3.9,63.3,39.02,48.3,50.9,93.56032568467802,787.0,0.665,,0.171
3672.3,6.35,375.048408,106.17516930701034,105.48754,25.0,,106.6,24.15616203867847,75.0,0.9,43.0,43.98,58.8,65.9,104.61386627189736,,,,
3670.0,11.11,345.57000000000005,98.48931742101426,97.216438,62.7,40.1,105.14,40.213197539448224,169.1,5.2,63.3,37.19,48.0,50.2,90.20478657784358,,,,
3424.5,12.7,236.5,104.28088105726873,104.34129032258065,47.8,,106.4,48.01590528634359,126.4,2.6,44.2,37.21,50.2,50.7,102.54132741179374,785.0,0.648,,0.177
3577.5,9.53,304.88692499999996,99.26105127031012,97.4281,53.5,32.1,106.6,32.47125546528803,155.6,0.3,45.6,34.18,49.0,49.7,96.42240315815445,,,,
3653.0,9.53,403.4,111.38188006482996,111.61290322580646,64.0,32.0,104.42,42.44033954619124,184.3,1.5,63.6,43.4,54.9,52.7,87.63878608438193,788.9,0.684,4.587644763698678,0.254839032065248
3590.0,7.93,391.823775,100.36964188706226,100.08,46.0,,102.8,39.50795709025268,158.9,1.8,57.2,41.88,52.3,51.7,93.85640266469282,,,,
3640.5,11.11,390.0,107.78597560975592,108.50161290322579,62.0,,105.0,42.71885670731711,185.2,1.1,63.3,42.86,50.8,51.2,102.34394275845054,792.0,0.679,,0.187
3667.0,9.53,350.20000000000005,103.18690228690187,103.32258064516141,61.0,,105.2,39.06092099792096,118.0,0.0,57.2,38.74,50.8596,50.1,98.79101899827288,787.0,0.659,,0.178
3650.0,14.29,414.80000000000007,108.6331631722871,108.63999999999977,74.0,,105.35,53.125238833181484,401.1,6.1,63.6,47.33,55.4,55.2,95.04071058475203,795.0,0.682179796411318,9.327572099379012,0.28918350400329434
3678.0,11.11,291.377,92.07288248653074,91.773788,52.4,37.8,105.16,37.69498104426164,125.0,1.5,46.7435,36.96,60.9,60.8,87.44140143103873,,,,
3570.0,11.11,372.62,94.27580615097797,94.22627,64.0,40.7,106.34,40.77627542404476,269.0,7.0,22.1,40.06,41.7,42.1,88.42832469775475,,,,
3478.5,9.53,347.0,93.85216319444433,94.36306451612884,57.0,34.3,106.51,35.29383749999997,104.0,5.6,63.5193,39.4921,50.2,50.9,86.75055514433754,779.8,0.668,,0.152
3640.5,9.53,340.04670000000004,99.75011072431639,97.57602,56.8,35.7,106.6,36.03139318551372,235.7,1.1,45.2,36.99,50.2,50.9,96.12632617813966,,,,
3572.0,12.7,301.6,101.7,108.4,37.0,,104.5,48.2,158.9,2.4,30.0,38.59,51.3,51.7,96.71848013816926,780.0,0.662,,0.217
3650.0,14.29,426.2,107.0626261467888,106.77129032258067,75.0,106.8,105.42,52.76279816513765,421.6,6.4,63.6,47.33,55.4,55.2,91.09301751788799,795.0,0.682179796411318,9.636916858651475,0.2922406966150632
3640.5,11.11,332.5182525,100.73203566495226,100.92252,61.9,42.3,106.6,42.68608718589273,229.8,1.8,45.2,36.99,50.2,50.9,96.91586479151246,,,,
3650.0,9.53,452.8,97.78799548736481,98.17906451612895,66.0,95.5,105.49,40.51194043321302,218.9,2.2,63.6,47.33,55.4,55.2,84.3819393042191,795.0,0.682179796411318,5.170165606354928,0.2822444097309461
3577.5,12.7,282.4941,98.30055471491215,97.86206,62.3,44.2,106.4,44.62660154239767,246.9,2.7,45.6,34.18,49.0,49.7,96.42240315815445,,,,
3548.5,11.11,194.68,101.26118873198922,101.40632,36.0,34.3,102.97,34.280063040345865,106.0,1.2,40.8,33.22,50.2,50.9,97.21194177152726,,,,
3572.0,9.53,330.0,105.9,103.8,31.0,,104.7,38.5,122.1,0.0,30.0,38.59,51.3,51.7,93.56032568467802,780.0,0.662,,0.251
3640.8,9.53,338.8308,107.21844260137698,104.3933,44.0,,106.4,37.07430003060443,189.4,2.3,45.2,36.91,49.1,48.4,101.65309647174932,,,,
3559.5,12.7,376.422375,101.83162392340431,102.06587,66.8,48.6,107.4,48.906679693617036,364.0,5.0,22.1,42.98,48.1,46.6,96.52109548482605,,,,
3679.5,7.94,335.97,89.81832063390507,87.58879,48.2,22.0,106.73,21.98896623095826,99.5,0.5,43.0,38.74,48.0,61.8,85.36886257093511,,,,
3678.0,12.7,271.586,93.25511106004254,92.702141,55.6,41.8,104.91,41.83273067661524,128.3,1.5,46.7435,36.96,60.9,60.8,88.52701702442636,,,,
3437.0,9.53,278.23,100.6,100.6,54.0,35.1,106.6,36.3,110.8,1.6,44.2,36.46,47.9,48.6,98.79101899827288,782.0,0.684,,0.2
3560.0,9.53,410.66,93.88042091672449,92.28044,64.5,35.7,106.87,36.2264734569629,232.0,4.8,33.7,43.04,49.5,50.7,86.45447816432272,,,,
3590.0,14.28,371.91239924999996,100.36964188706226,100.08,63.0,,103.0,39.50795709025268,158.9,1.8,57.2,41.88,52.3,51.7,93.85640266469282,,,,
3577.5,7.94,312.99292499999996,99.00846564929665,97.90287,46.2,24.8,106.614,25.195124855252303,110.9,0.3,45.6,34.18,49.0,49.7,96.81717246484085,,,,
3560.0,12.7,395.33000000000004,96.75214273112144,96.62806,70.0,46.4,106.8,46.532798405081095,359.8,8.1,33.7,43.04,49.5,50.7,88.52701702442636,,,,
3667.0,9.53,359.3,96.59738321167896,97.32183870967738,55.0,33.4,105.57,33.68865328467154,123.1,3.5,63.3,39.02,48.3,50.9,91.586479151246,787.0,0.665,,0.174
3667.0,7.94,362.8,95.60121658986225,95.33503225806453,49.0,26.1,105.54,26.43987327188939,101.5,1.3,63.3,39.02,48.3,50.9,91.88255613126078,787.0,0.665,,0.198
3588.5,14.29,332.13990901898734,107.55553088133304,106.77,69.0,,105.47999999999999,52.22178972935467,254.0,1.0,63.6,39.4921,50.2,50.9,89.61263261781396,788.4,0.684659745226576,7.275189067726362,0.219042278656448
3572.0,6.35,341.5,106.0,114.7,25.0,,104.9,26.5,98.2,0.0,30.0,38.59,51.3,51.7,93.56032568467802,780.0,0.662,,0.27
3564.3,12.7,427.9,101.35314121037482,101.27483870967754,66.4,46.5,107.03,48.57650432276657,319.5,2.6,33.7,47.93,57.7,58.0,94.94201825808044,,,,
3588.5,11.11,330.5,94.5,93.1,66.0,42.9,104.5,43.3,138.7,3.9,30.0,40.39,49.4,50.9,89.11917098445596,792.0,0.683,,0.169
3678.0,7.94,319.639,87.46398928231895,86.870461,50.3,22.9,105.38,23.289476115019067,91.3,1.3,46.7435,36.96,60.9,60.8,82.60547742413027,,,,
3424.5,9.53,281.5,103.86519924098695,103.97161290322573,35.5,,106.4,36.558231499051224,120.4,1.4,44.2,37.21,50.2,50.7,102.24525043177893,780.0,0.648,,0.216
3559.5,6.35,399.42315,99.22807278805165,99.03075,49.6,26.0,107.62,26.2704474751067,100.0,1.3,22.1,42.98,48.1,46.6,95.23809523809524,,,,
3588.5,12.7,306.9,97.2,97.6,67.0,,103.76,48.2,149.6,4.6,30.0,40.39,49.4,50.9,91.2904021712312,792.0,0.683,,0.153
3640.8,14.3,313.398225,108.51384787057926,108.4459,52.0,,106.7,52.56820123401053,328.4,8.1,45.2,36.91,49.1,48.4,102.54132741179374,,,,
3579.0,11.11,312.27,103.18711137581893,102.99999999999994,61.0,41.2,105.2,41.11381596188213,139.7,2.7,62.5724,41.231,50.2,50.9,92.4747100912904,793.7,0.661,,0.172
3588.5,9.53,332.13990901898734,100.36964188706226,100.26,58.0,,105.47999999999999,37.535415296640444,91.0,0.5,30.0,39.4921,50.2,50.9,91.68517147791759,781.0,0.665,,0.152
